stop_id,auth_name,bearing_code,jurisdiction,kcm_managed_equipment,route_list,num_shelters,yrly_rel,yrly_rel_mins,stop_name
41900,Seattle,N,SEA,YES,60 9E,1,149.03506478866726,2.4839177464777875,12th Ave S & S Jackson St
8402,Seattle,W,SEA,YES,48 634N 8 987EN,2,148.79662597871075,2.479943766311846,Mt. Baker Transfer Area AcRd & Martin L King Jr Way S
41970,Seattle,N,SEA,YES,43 60 636N 96N 9E,0,148.1679246330979,2.469465410551632,Broadway & E Pine St
1110,Seattle,W,SEA,YES,10 11 12 3 49,0,148.02379696574533,2.4670632827624224,Pine St & 5th Ave
23895,Seattle,S,SEA,YES,372E,0,146.6504590221552,2.44417431703592,25th Ave NE & NE 75th St
16430,Seattle,E,SEA,YES,45 62 79 987EN 988EN,1,146.59502937842123,2.443250489640354,NE 65th St & Roosevelt Way NE
22710,Seattle,N,SEA,YES,21 21E,1,145.2500667769548,2.4208344462825804,35th Ave SW & SW Morgan St
3700,Seattle,S,SEA,YES,36 60,1,145.09357807202815,2.418226301200469,12th Ave S & S Jackson St
3484,Seattle,N,SEA,YES,36 60,1,144.62804725244104,2.4104674542073505,Beacon Ave S & 15th Ave S
82167,Seattle,N,SEA,YES,67,0,144.60657085757484,2.410109514292914,Roosevelt Way NE & NE 92nd St
46092,Seattle,E,SEA,YES,36,0,144.11261443304613,2.4018769072174355,S Myrtle St & Beacon Ave S
10500,Seattle,E,SEA,YES,79,0,143.96088519897108,2.399348086649518,NE 55th St & 35th Ave NE
18085,Seattle,S,SEA,YES,44,2,143.51446062999685,2.391907677166614,32nd Ave NW & NW 54th St
41390,Seattle,N,SEA,YES,13N 4N,0,143.11910505430242,2.3853184175717073,3rd Ave W & W Dravus St
12805,Seattle,W,SEA,YES,193E 3 303 4,0,143.06300552662708,2.384383425443785,E Jefferson St & 18th Ave
17698,Seattle,W,SEA,YES,345 365 40 61,0,142.08113861728708,2.368018976954785,N 92nd St & Corliss Ave N
39976,Seattle,S,SEA,YES,125 60,0,142.07945677561327,2.367990946260221,25th Ave SW & SW Trenton St
9134,Seattle,S,SEA,YES,75 79,1,142.07166311158178,2.3678610518596965,University Way NE & NE 43rd St
34690,Seattle,N,SEA,YES,50,0,142.06181739256547,2.367696956542758,Seward Park Ave S & Wilson Ave S
8210,Seattle,N,SEA,YES,7 9E,1,141.87464262965784,2.364577377160964,Rainier Ave S & S Graham St
14090,Seattle,N,SEA,YES,32 D,0,141.59314852170286,2.3598858086950476,Elliott Ave W & W Galer St
43020,Seattle,W,SEA,YES,345,0,141.58898269032562,2.3598163781720936,N 130th St & Meridian Ave N
10860,Seattle,W,SEA,YES,65 75,1,141.3810020436564,2.35635003406094,NE 125th St & 35th Ave NE
590,Seattle,N,SEA,YES,124N 131N 132N 17E 21EN 21N 24 27 28E 33 40 5 56 57 62 HN,0,141.34616541733683,2.3557694236222804,3rd Ave & Pine St
3930,Seattle,E,SEA,YES,4,1,141.27353922596316,2.354558987099386,Boston St & Queen Anne Ave N
36155,Seattle,N,SEA,YES,125,1,141.15655999825967,2.352609333304328,16th Ave SW & SW Findlay St
24260,Seattle,N,SEA,YES,24,1,140.77548185941043,2.3462580309901737,34th Ave W & W McGraw St
29257,Seattle,S,SEA,YES,43 48,1,140.55030119907642,2.342505019984607,23rd Ave E & E Thomas St
21080,King County,E,SEA,YES,113 128 60,1,140.5360873831525,2.3422681230525417,SW Roxbury St & 15th Ave SW
41902,Seattle,N,SEA,YES,43 630 9E,1,140.45659889809832,2.3409433149683054,Boren Ave & E Yesler Way
22152,Seattle,S,SEA,YES,H,1,139.797976207769,2.3299662701294834,Delridge Way SW & SW Myrtle St
18220,Seattle,E,SEA,YES,13 31 32 4,1,139.76360848649568,2.329393474774928,W Nickerson St & 3rd Ave W
12497,Seattle,N,SEA,YES,4 8,1,139.5564085114438,2.3259401418573966,Martin L King Jr Way S & S Massachusetts St
27350,Seattle,W,SEA,YES,27,1,138.58805536020543,2.3098009226700906,E Yesler Way & 23rd Ave
23390,Seattle,S,SEA,YES,67,1,138.46008478613987,2.3076680797689977,Roosevelt Way NE & NE 75th St
21141,Seattle,S,SEA,YES,113 60,2,138.15714383017803,2.3026190638363007,Olson-Myers Way P&R AcRd & Olson-Myers Way P&R AcRd
9900,Seattle,S,SEA,YES,62 75,1,137.97279617464153,2.2995466029106924,Sand Point Way NE & NE 74th St
9147,Seattle,N,SEA,YES,67,1,137.65557381947215,2.294259563657869,Brooklyn Ave NE & NE Campus Pkwy
13200,Seattle,S,SEA,YES,12,1,137.33611570082394,2.288935261680399,19th Ave E & E Galer St
1120,Seattle,W,SEA,YES,10 11 12 162N 3N 49,0,137.32685697200222,2.28878094953337,Pine St & 4th Ave
8541,Unknown,E,SEA,UNK,106 14 7,0,137.01273125988507,2.2835455209980844,S Jackson St & 12th Ave S
18120,Seattle,E,SEA,YES,17E 40 44,2,136.58151879213446,2.2763586465355745,NW Market St & Ballard Ave NW
35790,Seattle,S,SEA,YES,45,0,136.37199281949307,2.272866546991551,15th Ave NE & NE 52nd St
3810,Seattle,S,SEA,YES,107 36 60,1,136.32046511224178,2.2720077518706963,Beacon Ave S & S Lander St
28030,Seattle,S,SEA,YES,28E,1,136.31052664610735,2.2718421107684557,8th Ave NW & NW 97th St
10912,Seattle,S,SEA,YES,271 372E 43 44 48 49 542E 556E 70,2,136.1101375112273,2.268502291853788,15th Ave NE & NE 43rd St
40073,Unknown,N,SEA,UNK,31 33,0,136.03718917203872,2.2672864862006454,Gilman Ave W & W Emerson Pl
5550,Seattle,S,SEA,YES,345 5,0,135.81618813338002,2.2636031355563335,Greenwood Ave N & N 145th St
40068,Seattle,E,SEA,YES,40,1,135.6880329025606,2.2614672150426767,N Northgate Way & Aurora Ave N
12910,Seattle,S,SEA,YES,193E 3 4 60,1,135.50916439763287,2.258486073293881,9th Ave & Jefferson St
3470,Seattle,N,SEA,YES,36 60,1,134.52200068380438,2.242033344730073,Beacon Ave S & S Lander St
431,Seattle,S,SEA,YES,21 21E 56 57 C DN EN,0,134.51866622580405,2.2419777704300676,3rd Ave & Pike St
75414,University of Washington,N,SEA,YES,372E 75,1,134.45153359893249,2.2408588933155413,East Stevens Way NE & Benton Ln
38235,Seattle,S,SEA,YES,522E,1,133.68042619351647,2.2280071032252744,Lake City Way NE & 20th Ave NE
3800,Seattle,S,SEA,YES,36 60,0,133.42920426050173,2.223820071008362,Beacon Ave S & S Bayview St
12485,Seattle,W,SEA,YES,4,1,133.1916114173857,2.219860190289762,S Walker St & 25th Ave S
15140,Seattle,E,SEA,YES,21,1,132.87815217813707,2.2146358696356176,SW Spokane St & 26th Ave SW
30970,Seattle,S,SEA,YES,107,0,132.8341197485055,2.213901995808425,Beacon Ave S & S Myrtle St
12880,Seattle,W,SEA,YES,193E 3 303 322 4,0,132.77360906086008,2.212893484347668,Jefferson St & 9th Ave
570,Seattle,N,SEA,YES,113 124N 131N 132N 17E 21EN 21N 24 27N 28E 33 40 5 56N 57N 62 HN,3,132.71578655249482,2.2119297758749137,3rd Ave & Union St
25240,Seattle,S,SEA,YES,255 44 988EN,2,131.93307729652432,2.1988846216087388,Montlake Blvd NE & NE Pacific Pl
2180,Seattle,S,SEA,YES,1 13 2 32 8,1,131.11263402068917,2.1852105670114863,Queen Anne Ave N & W Harrison St
24250,Seattle,S,SEA,YES,24 31,0,130.72356980305256,2.1787261633842094,34th Ave W & W McGraw St
14200,Seattle,N,SEA,YES,17E D,0,130.35427125262652,2.172571187543775,15th Ave NW & NW Leary Way
2995,Seattle,W,SEA,YES,2,0,130.3325393981757,2.172208989969595,E Union St & 23rd Ave
10914,Seattle,S,SEA,YES,271 372E 43 44 48 49 542E 556E 70,1,130.31273298438762,2.171878883073127,15th Ave NE & NE Campus Pkwy
21990,Seattle,S,SEA,YES,125 50 H,1,129.95406021564588,2.165901003594098,Delridge Way SW & SW Andover St
22850,Seattle,W,SEA,YES,50 773,1,129.2111111111111,2.1535185185185184,SW Alaska St & 35th Ave SW
39890,Seattle,E,SEA,YES,22,0,128.7550301289529,2.145917168815882,SW Thistle St & 41st Ave SW
22820,Seattle,N,SEA,YES,21 21E 50 773N C,2,128.18979253627387,2.136496542271231,35th Ave SW & SW Avalon Way
8110,Seattle,N,SEA,YES,7 9E,1,128.14041952661447,2.135673658776908,Rainier Ave S & S Rose St
76710,Seattle,S,SEA,YES,322 372E 522E 61,2,128.08026502624512,2.134671083770752,Lake City Way NE & NE 125th St
31132,Seattle,E,SEA,YES,106 107,1,127.8938026359505,2.1315633772658416,S Henderson St & Martin L King Jr Way
25797,Seattle,N,SEA,YES,372E,0,127.27441374593134,2.1212402290988557,25th Ave NE & NE 75th St
99253,Metro King County,S,SEA,YES,101 102 150 177 50,1,126.8220368539293,2.113700614232155,SODO Busway AcRd & S Spokane St
17010,Seattle,S,SEA,YES,345 365 40,1,126.66128787974182,2.1110214646623637,College Way N & N 97th St
39790,Seattle,S,SEA,YES,22,2,125.99788207338322,2.099964701223054,California Ave SW & Fauntleroy Way SW
17695,Seattle,E,SEA,YES,345 365,0,125.77484244861826,2.096247374143638,North Seattle College AcRd & College Way N
2640,Seattle,S,SEA,YES,13 2,0,124.67299416275668,2.0778832360459445,Queen Anne Ave N & W Lee St
55651,Seattle,N,SEA,YES,106,1,124.01536458721527,2.0669227431202546,Martin L King Jr Way S & S Othello St
515,Seattle,S,SEA,YES,124 131 132 13N 14 17E 1N 21 24 2N 33 36 3N 40 49N 4N 7 70N DN EN,1,123.98516784292453,2.066419464048742,3rd Ave S & S Main St
8090,Seattle,N,SEA,YES,7,1,123.01736111111111,2.050289351851852,Rainier Ave S & S Henderson St
3430,Seattle,N,SEA,YES,36,1,122.98132303544864,2.049688717257477,Beacon Ave S & S Spokane St
30340,Seattle,N,SEA,YES,36,1,122.59756248124772,2.0432927080207954,Beacon Ave S & S Myrtle St
9560,Seattle,N,SEA,YES,70,1,121.65162783492757,2.027527130582126,Eastlake Ave E & Harvard Ave E
11910,Seattle,W,SEA,YES,14,0,121.42570231096896,2.023761705182816,S Jackson St & 23rd Ave S
420,Seattle,S,SEA,YES,124 131 132 13N 14 17EN 1N 2 21 21E 24N 27 33N 4 40N 56 57 62N C DN EN H,2,121.21090576939078,2.0201817628231797,3rd Ave & Virginia St
3155,Seattle,E,SEA,YES,2,1,121.16611304801195,2.019435217466866,E Union St & Broadway
11070,Seattle,S,SEA,YES,43 49 60 636N 9E,2,120.92349597581767,2.015391599596961,Broadway & E Pine St
1690,Seattle,N,SEA,YES,1 13 2 24 33 4 D,1,120.33419394597664,2.0055698990996107,3rd Ave & Vine St
17022,Seattle,E,SEA,YES,345 365 40 61,0,120.32722819511531,2.005453803251922,N 92nd St & Corliss Ave N
2940,Seattle,W,SEA,YES,2 988EN,1,119.43449067360439,1.990574844560073,E Union St & 33rd Ave
16860,Seattle,S,SEA,YES,345 365,0,119.38686070591386,1.989781011765231,Meridian Ave N & N 130th St
9978,Seattle,S,SEA,YES,45 65 67 75,1,119.23018034697017,1.987169672449503,Sand Point Way NE & 40th Ave NE
30453,Federal Government,E,SEA,YES,50,0,119.18180961791084,1.9863634936318475,VA Hospital AcRd & S Oregon St
46130,Seattle,E,SEA,YES,50,0,118.58439587723002,1.9764065979538337,S Othello St & 42nd Ave S
3150,Seattle,E,SEA,YES,193E 2,0,118.17664182772276,1.9696106971287126,Seneca St & 8th Ave
9670,Seattle,E,SEA,YES,65 75,1,117.94004441012801,1.965667406835467,NE 125th St & Lake City Way NE
25110,Seattle,S,SEA,YES,65,1,117.76500728058761,1.9627501213431269,35th Ave NE & NE 65th St
17960,Seattle,S,SEA,YES,17E,1,117.22711316031749,1.9537852193386247,32nd Ave NW & NW 85th St
23561,Seattle,N,SEA,YES,522E 67,1,117.0315619721504,1.9505260328691734,12th Ave NE & NE 67th St
35318,Seattle,S,SEA,NO,322 345 348 365 40 61,0,116.9666907145636,1.9494448452427267,Northgate Station AcRd & NE 103rd St
7950,Seattle,S,SEA,YES,7,0,116.62654052268743,1.943775675378124,62nd Ave S & S Prentice St
19670,Seattle,N,SEA,YES,C,2,116.38093857556798,1.9396823095927997,Fauntleroy Way SW & SW Barton St
12780,Seattle,W,SEA,YES,3 4,1,115.92537060918741,1.9320895101531235,E Jefferson St & 23rd Ave
99252,Metro King County,N,SEA,YES,101 102 150 177 50,1,115.57647022884538,1.9262745038140896,SODO Busway AcRd & S Spokane St
10911,Seattle,E,SEA,YES,31 32 372E 43 44 48 49 70,0,115.57247398790662,1.9262078997984438,NE 45th St & University Way NE
11132,Seattle,E,SEA,YES,10 11 12 3 49,1,115.47789405483489,1.9246315675805816,Pike St & Boren Ave
29249,Seattle,S,SEA,YES,43 48,1,115.42845528455285,1.923807588075881,24th Ave E & Boyer Ave E
25000,Seattle,S,SEA,YES,65,1,114.41673334536452,1.9069455557560753,35th Ave NE & NE 94th St
1610,Seattle,N,SEA,YES,1 13 14N 2N 36N 3N 4N 70 7N D E,3,114.24641061922627,1.9041068436537711,Prefontaine Pl S & Yesler Way
99261,Metro King County,W,SEA,YES,50,0,114.11576765051042,1.9019294608418404,S Lander St & SODO Busway AcRd
18785,Seattle,W,SEA,YES,44,0,114.03704481792717,1.9006174136321194,NW Market St & 30th Ave NW
37130,Seattle,S,SEA,YES,128 775,1,113.79854136990474,1.896642356165079,California Ave SW & SW Hill St
41930,Seattle,N,SEA,YES,60,1,113.75993047148754,1.895998841191459,9th Ave & Alder St
39983,Seattle,W,SEA,YES,22 H,1,113.46921525142182,1.8911535875236969,SW Barton St & 25th Ave SW
32011,Seattle,W,SEA,YES,128 50,2,113.28029024197784,1.8880048373662972,SW Alaska St & 44th Ave SW
39955,Seattle,E,SEA,YES,22,0,112.88759976039111,1.8814599960065186,SW Thistle St & 28th Ave SW
29242,Seattle,E,SEA,YES,44N 65,1,112.0850096144624,1.8680834935743733,NE Pacific Pl & NE Pacific St
1480,Seattle,E,SEA,YES,106 14 36 554E 7,1,112.03986643030434,1.8673311071717391,S Jackson St & Maynard Ave S
15190,Seattle,N,SEA,YES,21 50,1,111.60729708177493,1.860121618029582,1st Ave S & S Spokane St
16419,Seattle,N,SEA,YES,79,0,111.20354706315553,1.853392451052592,8th Ave NE & NE 64th St
3380,Seattle,N,SEA,YES,36,1,111.17717064824147,1.852952844137358,Beacon Ave S & S Columbian Way
38910,Seattle,S,SEA,YES,348,1,110.9625407461517,1.8493756791025284,15th Ave NE & NE 125th St
41255,Seattle,S,SEA,YES,13 4,1,110.91194702460419,1.8485324504100697,3rd Ave W & W Dravus St
75405,University of Washington,W,SEA,YES,372EN 45 67,1,110.07503887743835,1.834583981290639,West Stevens Way NE & George Washington Ln NE
22264,Seattle,S,SEA,YES,21E 22,0,110.01142100313488,1.8335236833855815,35th Ave SW & SW 97th St
13600,Seattle,S,SEA,YES,D,0,108.89687290356049,1.8149478817260083,15th Ave NW & NW 85th St
22560,Seattle,N,SEA,YES,21 21E C,1,108.46099526462051,1.8076832544103418,35th Ave SW & SW Roxbury St
29261,Seattle,W,SEA,YES,11 43 8,0,107.96402152425183,1.7994003587375305,E John St & 15th Ave E
16570,Seattle,N,SEA,YES,365,0,107.8650755964182,1.7977512599403032,Meridian Ave N & N 145th St
10910,Seattle,S,SEA,YES,372E 48,1,107.85478373432973,1.7975797289054956,12th Ave NE & NE 47th St
9690,Seattle,E,SEA,YES,65 75,1,107.50157550389817,1.7916929250649694,NE 125th St & 35th Ave NE
13721,Seattle,S,SEA,YES,D,0,106.97467286462916,1.782911214410486,15th Ave NW & NW Market St
31920,Seattle,S,SEA,YES,128 50,1,106.06960035356278,1.7678266725593796,California Ave SW & SW Admiral Way
39464,Seattle,N,SEA,YES,57,0,105.75294518699691,1.7625490864499485,55th Ave SW & SW Dakota St
16800,Seattle,S,SEA,YES,365,0,105.66493418148869,1.7610822363581449,Meridian Ave N & N 145th St
1050,Seattle,E,SEA,YES,212 218 257 311 545E,0,105.58467612881304,1.759744602146884,Olive Way & 8th Ave
38050,Seattle,S,SEA,YES,65,0,104.95356938064735,1.7492261563441225,30th Ave NE & NE 143rd St
19930,Seattle,N,SEA,YES,21 773 C,1,104.94496313168678,1.7490827188614462,SW Avalon Way & SW Yancy St
9582,Seattle,N,SEA,YES,45 79,1,104.64961208291832,1.7441602013819721,University Way NE & NE 43rd St
15540,Seattle,W,SEA,YES,50 56 57 775,1,104.36894397127502,1.7394823995212503,SW Admiral Way & California Ave SW
28680,Seattle,N,SEA,YES,28E D,1,102.7559438434749,1.712599064057915,NW 100th Pl & 7th Ave NW
31910,Seattle,N,SEA,YES,128 50,0,102.19357426372412,1.7032262377287353,California Ave SW & SW Lander St
37090,Seattle,E,SEA,YES,128,1,102.05926769531273,1.7009877949218788,SW Atlantic St & 44th Ave SW
18440,Seattle,E,SEA,YES,40 554E C,0,100.84385221351594,1.6807308702252657,Blanchard St & 6th Ave
1920,Seattle,W,SEA,YES,554E,0,100.4894824758911,1.6748247079315182,Lenora St & 4th Ave
43095,Private Owner,N,SEA,YES,345,0,100.04883057285966,1.667480509547661,Four Freedoms Home AcRd & Four Freedoms Home AcRd
15060,Seattle,E,SEA,YES,56 57,1,100.01454963051951,1.6669091605086586,SW Admiral Way & California Ave SW
38653,Seattle,W,SEA,YES,372E 61,1,100.00584048008024,1.6667640080013373,NE 130th St & 35th Ave NE
11190,Seattle,N,SEA,YES,49 60 9E,0,99.52446454607144,1.6587410757678573,Broadway E & E Harrison St
29423,Seattle,N,SEA,YES,79,0,99.10348600860526,1.6517247668100876,Brooklyn Ave NE & NE Pacific St
32120,Seattle,E,SEA,YES,132 60 987E,1,98.79761904761905,1.6466269841269843,S Cloverdale St & 8th Ave S
22557,Seattle,E,SEA,YES,21 C,1,98.63171736919115,1.6438619561531858,SW Barton St & 26th Ave SW
36960,Seattle,W,SEA,YES,45 62 79,2,98.5984778371042,1.6433079639517367,NE 65th St & Oswego Pl NE
12842,Seattle,N,SEA,YES,322,0,98.51308313798134,1.6418847189663557,12th Ave & E Terrace St
76660,Seattle,S,SEA,YES,322 372E 522E,1,98.50833329791503,1.6418055549652506,Lake City Way NE & NE 145th St
31811,Seattle,E,SEA,YES,128 50 57 773,3,98.31409942465402,1.6385683237442337,SW Alaska St & 44th Ave SW
99263,Metro King County,S,SEA,YES,101 102 150 177 50,1,98.1815566587946,1.6363592776465767,SODO Busway AcRd & S Lander St
41890,Seattle,E,SEA,YES,107,0,98.18080504311418,1.6363467507185696,S Lander St & 15th Ave S
22380,Seattle,E,SEA,YES,21E 22,0,98.01204828511786,1.6335341380852977,SW 106th St & California Ave SW
22261,Seattle,W,SEA,YES,21 22,0,98.00804837000612,1.6334674728334353,SW Roxbury St & 30th Ave SW
37849,Seattle,W,SEA,YES,62 79,1,97.09093492561087,1.6181822487601811,NE 65th St & Sand Point Way NE
605,Seattle,N,SEA,YES,1 124 13 131 132 17E 2 24 28E 33 4 5 D E,2,96.83321259696662,1.6138868766161103,3rd Ave & Bell St
12980,Seattle,E,SEA,YES,193E 3 303 4,1,96.44000984231825,1.6073334973719708,E Jefferson St & 17th Ave
75304,Seattle,W,SEA,YES,981EN 982EN 986EN 987EN 988EN 989EN,0,96.37561741734278,1.6062602902890464,NE 135th St & 1st Ave NE
548,Seattle,N,SEA,YES,113N 124N 131N 132N 17E 21EN 21N 24 27N 28E 33 40 5 56N 57N 62 HN,0,96.2753089705797,1.604588482842995,3rd Ave & Madison St
9135,Seattle,S,SEA,YES,48,0,95.70254117801727,1.5950423529669544,University Way NE & NE 52nd St
36390,Seattle,N,SEA,YES,22,1,95.50499525217539,1.5917499208695898,44th Ave SW & SW Alaska St
8403,Seattle,W,SEA,YES,14,1,95.36520468825694,1.5894200781376155,Mt. Baker Transfer Area AcRd & Martin L King Jr Way S
55583,Seattle,N,SEA,YES,106 9E,1,95.19779968681502,1.5866299947802502,Martin L King Jr Way S & S Henderson St
35530,Seattle,W,SEA,YES,45,1,94.49857212310327,1.5749762020517213,Loyal Way NW & NW 85th St
29243,Seattle,E,SEA,YES,44,0,94.32982036022364,1.572163672670394,NE Pacific Pl & NE Pacific St
481,Seattle,S,SEA,YES,125 21E 56 57 C H,0,93.97625193786446,1.5662708656310744,3rd Ave & Columbia St
31137,Seattle,E,SEA,YES,7,0,93.84090917800899,1.5640151529668165,S Henderson St & Rainier Ave S
1471,Seattle,E,SEA,YES,1 106 13 14 2 3 36 4 49 7 70,3,92.88240965112604,1.5480401608521006,S Jackson St & 5th Ave S
36680,Seattle,E,SEA,YES,50,0,92.81441967335756,1.5469069945559595,S Columbian Way & Beacon Ave S
2361,Unknown,E,SEA,UNK,32,0,92.79465306405521,1.5465775510675868,Republican St & 1st Ave N
2740,Seattle,N,SEA,YES,13 2,0,92.5750123827887,1.5429168730464784,Queen Anne Ave N & W Lee St
620,Seattle,N,SEA,YES,101N 102N 111N 150N 177N 212N 218N 545E 550EN 554EN,2,92.4906591439507,1.5415109857325116,4th Ave S & S Jackson St
9587,Seattle,W,SEA,YES,372E 44 49 70,0,91.44848916297646,1.5241414860496076,NE 43rd St & Brooklyn Ave NE
4489,Unknown,N,SEA,UNK,13,0,91.16121366497376,1.5193535610828959,Queen Anne Ave N & W Howe St
35825,Seattle,N,SEA,YES,43 48,1,90.9731150403306,1.51621858400551,23rd Ave E & E John St
510,Seattle,W,SEA,YES,E,0,90.87444255219124,1.5145740425365206,S Washington St & 3rd Ave S
575,Seattle,N,SEA,YES,1 125N 13 14N 2 3 36 4 70 7N C D E,2,90.52462400961099,1.5087437334935165,3rd Ave & Pike St
37150,Seattle,N,SEA,YES,128,0,89.16985225858734,1.486164204309789,California Ave SW & SW Admiral Way
17710,Seattle,N,SEA,YES,345 365 40,1,89.16510830822592,1.486085138470432,College Way N & N 97th St
340,Seattle,S,SEA,YES,101 102 113 150 162 177,2,89.00204998386367,1.483367499731061,2nd Ave & Marion St
1215,Seattle,W,SEA,YES,550E,3,87.62568904877588,1.4604281508129313,Union St & 5th Ave
10658,Federal Government,W,SEA,YES,62,0,86.4551931403749,1.440919885672915,NOAA AcRd & NOAA AcRd
34910,Seattle,E,SEA,YES,50,1,86.01059374761006,1.433509895793501,S Genesee St & 36th Ave S
2550,Seattle,S,SEA,YES,2,1,84.24588885903323,1.4040981476505539,7th Ave W & W Pleasant Pl
6950,Seattle,S,SEA,YES,E,1,83.75494937726825,1.3959158229544708,Aurora Ave N & N 145th St
4370,Seattle,W,SEA,YES,4,0,83.41743330110245,1.3902905550183742,Boston St & 1st Ave N
2690,Seattle,N,SEA,YES,13 2,1,83.10344263436369,1.3850573772393948,1st Ave N & Mercer St
1558,Unknown,W,SEA,UNK,113 125 21E 56 57 C H,1,82.58382401078673,1.3763970668464454,Columbia St & Alaskan Way
390,Seattle,S,SEA,YES,101 102 150 162 177,2,82.3927257025408,1.3732120950423468,2nd Ave Ext S & S Jackson St
19898,Seattle,S,SEA,YES,21 773 C,1,82.01739640034164,1.3669566066723606,SW Avalon Way & SW Bradford St
19240,Seattle,S,SEA,YES,40,1,81.9128011263428,1.3652133521057133,24th Ave NW & NW 85th St
34544,Seattle,W,SEA,YES,106N 987E,1,81.45888306392894,1.3576480510654823,S Henderson St & Rainier Ave S
35110,Seattle,S,SEA,YES,50,0,80.98597973234584,1.3497663288724306,Seward Park Ave S & S Morgan St
20250,Seattle,S,SEA,YES,C,1,80.29904637434248,1.3383174395723747,Fauntleroy Way SW & SW Barton St
11130,Seattle,E,SEA,YES,550E,0,79.7199841192472,1.3286664019874534,Pike St & 9th Ave
1540,Seattle,W,SEA,YES,3 4,0,79.64156225933883,1.3273593709889804,James St & 5th Ave
10328,Seattle,W,SEA,YES,C,0,77.54727402743195,1.2924545671238659,Valley St & Fairview Ave N
76700,Seattle,S,SEA,YES,322 372E 522E 61,1,77.54168513011382,1.2923614188352304,Lake City Way NE & NE 130th St
39980,Seattle,S,SEA,YES,125 60,1,77.46446940102513,1.2910744900170854,25th Ave SW & SW Henderson St
11690,Seattle,N,SEA,YES,14,1,77.01444066934636,1.2835740111557725,Mount Rainier Dr S & 37th Pl S
1560,Seattle,E,SEA,YES,3 4,2,75.792497784780707,1.2632082964130118,James St & 3rd Ave
29380,Seattle,N,SEA,YES,43 48,0,75.55475045673523,1.2592458409455873,East Montlake Pl E & E Roanoke St
1073,Unknown,E,SEA,UNK,545E,0,71.64945427363641,1.1941575712272734,Olive Way & Boren Ave
11191,Seattle,S,SEA,YES,60,0,69.83593851334697,1.163932308555783,10th Ave E & E Mercer St
11012,Seattle,E,SEA,YES,9E,0,69.14447359761388,1.1524078932935646,E Aloha St & Broadway E
14960,Seattle,N,SEA,YES,50 56 775,1,68.86994511821189,1.1478324186368647,Alki Ave SW & 61st Ave SW
20910,Seattle,N,SEA,YES,31,0,68.49119950298017,1.1415199917163361,Condon Way W & W Crockett St
26715,Seattle,N,SEA,YES,40 C,0,66.39215411255411,1.1065359018759018,Westlake Ave N & Harrison St
600,Seattle,N,SEA,YES,1 124N 13 131N 132N 14 17E 2 21E 24 28E 3 33 4 40 5 62 C D E H,0,66.3164876740213,1.1052747945670218,3rd Ave & Virginia St
20041,Seattle,W,SEA,YES,C,0,65.57078723818286,1.0928464539697142,SW Alaska St & California Ave SW
56151,Seattle,S,SEA,YES,106 36,0,65.38717568332898,1.0897862613888163,Martin L King Jr Way S & S Myrtle St
10225,Seattle,S,SEA,YES,303 322 70,0,64.93276049957565,1.0822126749929275,Fairview Ave N & Thomas St
2580,Seattle,S,SEA,YES,2,1,64.70477057489663,1.0784128429149438,6th Ave W & W Crockett St
45648,Seattle,N,SEA,YES,50,0,64.46278931782089,1.0743798219636815,38th Ave S & S Myrtle St
19862,Seattle,E,SEA,YES,C,2,63.353530117372166,1.0558921686228695,SW Alaska St & California Ave SW
26730,Seattle,N,SEA,YES,40 C,1,62.93323111462887,1.0488871852438144,Westlake Ave N & Mercer St
16914,Seattle,W,SEA,YES,345 365,1,60.9978356432778,1.01663059405463,Northwest Hospital AcRd & Hospital AcRd
29273,Seattle,E,SEA,YES,11 43 8,1,58.17584669335605,0.9695974448892675,E John St & 15th Ave E
11680,Seattle,N,SEA,YES,14,0,57.83384601280081,0.9638974335466802,Mount Rainier Dr S & S Hanford St
35317,Seattle,N,SEA,NO,345 348 365 40 61 67 75,0,54.43268021894146,0.9072113369823576,1st Ave NE & NE 103rd St
2850,Seattle,E,SEA,YES,2,1,53.37352617360362,0.8895587695600604,Madrona Park & Lake Washington Blvd
22255,Seattle,W,SEA,YES,113,1,51.142422299670486,0.852373704994508,SW Roxbury St & Delridge Way SW
1710,Seattle,E,SEA,YES,D,1,51.015454158077,0.8502575693012833,Terrace St & 5th Ave
19320,Seattle,S,SEA,YES,40,1,50.74889328316831,0.8458148880528051,24th Ave NW & NW 65th St
76730,Seattle,N,SEA,YES,322 372E 522E 61,1,50.470295775046935,0.8411715962507823,Lake City Way NE & NE 130th St
11370,Seattle,S,SEA,YES,10,0,49.73456308372601,0.8289093847287669,15th Ave E & E Galer St
22553,Seattle,E,SEA,YES,21 C,0,41.07619555014795,0.6846032591691326,SW Barton St & 35th Ave SW
18760,Seattle,W,SEA,YES,17E 44,0,41.06052813381245,0.6843421355635407,NW Market St & 28th Ave NW
9650,Seattle,N,SEA,YES,372E 48N 67,1,39.50317279935384,0.658386213322564,11th Ave NE & NE 45th St
45649,Seattle,E,SEA,YES,36,0,37.234445545065064,0.6205740924177511,S Myrtle St & 39th Ave S
11570,Seattle,N,SEA,YES,10,0,32.63809523809524,0.543968253968254,15th Ave E & E Republican St
23170,Seattle,S,SEA,YES,75,1,27.19628844990785,0.45327147416513086,5th Ave NE & NE 123rd St
